PurchaseOrderID,PurchaseOrderNumber,SupplierID,SupplierName,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,Status,TotalOrderValue,DeliveryLocation,OrderedBy,Priority,Notes,CreatedBy,CreatedDate
153,PO-2026-0153,1,Contoso Ltd,2026-01-27,2026-02-05,2026-02-05,Delivered,6143.71,Main Warehouse,buyer1,Low,Order for Camping products,system,2026-01-27 12:55:11
154,PO-2026-0154,5,Fabrikam,2026-01-21,2026-02-08,2026-02-14,Delivered,12726.35,Main Warehouse,supply_manager,Low,Order for Ski products,system,2026-01-21 12:55:11
155,PO-2026-0155,2,Proseware Inc,2026-01-09,2026-01-24,2026-01-27,Delivered,4672.61,Main Warehouse,buyer2,High,Order for Kitchen products,system,2026-01-09 12:55:11
156,PO-2026-0156,2,Proseware Inc,2026-03-07,2026-03-22,,Confirmed,916.65,Main Warehouse,buyer2,Low,Order for Kitchen products,system,2026-03-07 12:55:11
157,PO-2026-0157,1,Contoso Ltd,2026-02-24,2026-03-05,2026-03-05,Delivered,20095.77,Backup Warehouse,supply_manager,Medium,Order for Camping products,system,2026-02-24 12:55:11
158,PO-2026-0158,1,Contoso Ltd,2026-01-11,2026-01-23,2026-01-23,Delivered,4482.17,Backup Warehouse,supply_manager,Low,Order for Camping products,system,2026-01-11 12:55:11
159,PO-2025-0159,3,Alpine Ski House,2025-12-27,2026-01-06,2026-01-06,Delivered,1775.68,Main Warehouse,buyer2,Low,Order for Ski products,system,2025-12-27 12:55:11
160,PO-2026-0160,1,Contoso Ltd,2026-02-09,2026-02-22,2026-02-24,Delivered,30628.63,Regional DC,buyer1,Low,Order for Camping products,system,2026-02-09 12:55:11
161,PO-2026-0161,1,Contoso Ltd,2026-01-09,2026-01-21,2026-01-21,Delivered,22462.77,Main Warehouse,buyer2,Low,Order for Camping products,system,2026-01-09 12:55:11
162,PO-2025-0162,1,Contoso Ltd,2025-12-26,2026-01-10,2026-01-12,Delivered,5580.16,Regional DC,buyer2,High,Order for Camping products,system,2025-12-26 12:55:11
163,PO-2026-0163,4,Worldwide Importers,2026-03-10,2026-04-01,,Sent,84276.38,Backup Warehouse,buyer1,Low,Multi-category order,system,2026-03-10 12:55:11
164,PO-2026-0164,5,Fabrikam,2026-01-07,2026-01-20,2026-01-20,Delivered,554.2,Backup Warehouse,buyer1,Low,Order for Ski products,system,2026-01-07 12:55:11
165,PO-2026-0165,5,Fabrikam,2026-01-17,2026-02-02,2026-02-05,Delivered,44491.17,Main Warehouse,buyer1,Low,Order for Ski products,system,2026-01-17 12:55:11
166,PO-2026-0166,5,Fabrikam,2026-02-15,2026-03-01,2026-03-04,Delivered,46364.6,Regional DC,supply_manager,Low,Order for Ski products,system,2026-02-15 12:55:11
167,PO-2026-0167,2,Proseware Inc,2026-01-25,2026-02-03,2026-02-05,Delivered,20524.6,Backup Warehouse,buyer2,Low,Order for Kitchen products,system,2026-01-25 12:55:11
168,PO-2026-0168,4,Worldwide Importers,2026-02-24,2026-03-15,,Confirmed,50910.3,Regional DC,supply_manager,Low,Multi-category order,system,2026-02-24 12:55:11
169,PO-2026-0169,4,Worldwide Importers,2026-01-22,2026-02-17,2026-02-18,Delivered,151.77,Backup Warehouse,buyer1,Medium,Multi-category order,system,2026-01-22 12:55:11
170,PO-2026-0170,2,Proseware Inc,2026-02-04,2026-02-13,2026-02-15,Delivered,10620.1,Main Warehouse,supply_manager,Medium,Order for Kitchen products,system,2026-02-04 12:55:11
171,PO-2025-0171,5,Fabrikam,2025-12-26,2026-01-08,2026-01-11,Delivered,35573.4,Backup Warehouse,buyer2,Low,Order for Ski products,system,2025-12-26 12:55:11
172,PO-2025-0172,1,Contoso Ltd,2025-12-20,2026-01-03,2026-01-03,Delivered,7972.58,Main Warehouse,buyer1,Medium,Order for Camping products,system,2025-12-20 12:55:11
173,PO-2026-0173,5,Fabrikam,2026-02-18,2026-03-06,2026-03-06,Delivered,41195.02,Regional DC,supply_manager,Low,Order for Ski products,system,2026-02-18 12:55:11
174,PO-2026-0174,4,Worldwide Importers,2026-01-13,2026-02-01,2026-02-04,Delivered,39617.6,Backup Warehouse,buyer2,Low,Multi-category order,system,2026-01-13 12:55:11
175,PO-2026-0175,5,Fabrikam,2026-01-16,2026-01-28,2026-01-28,Delivered,52179.25,Backup Warehouse,buyer2,Medium,Order for Ski products,system,2026-01-16 12:55:11
176,PO-2026-0176,2,Proseware Inc,2026-01-12,2026-01-23,,InTransit,40186.37,Main Warehouse,supply_manager,Low,Order for Kitchen products,system,2026-01-12 12:55:11
177,PO-2026-0177,3,Alpine Ski House,2026-01-07,2026-01-19,2026-01-20,Delivered,22291.2,Main Warehouse,supply_manager,Medium,Order for Ski products,system,2026-01-07 12:55:11
178,PO-2026-0178,5,Fabrikam,2026-01-27,2026-02-15,2026-02-27,Delivered,110.84,Backup Warehouse,buyer2,Low,Order for Ski products,system,2026-01-27 12:55:11
179,PO-2026-0179,1,Contoso Ltd,2026-03-06,2026-03-15,,Confirmed,56336.96,Regional DC,buyer1,Low,Order for Camping products,system,2026-03-06 12:55:11
180,PO-2026-0180,3,Alpine Ski House,2026-01-04,2026-01-21,2026-01-22,Delivered,29705.76,Regional DC,supply_manager,Medium,Order for Ski products,system,2026-01-04 12:55:11
181,PO-2026-0181,5,Fabrikam,2026-01-14,2026-02-01,2026-02-02,Delivered,25129.6,Regional DC,buyer1,Low,Order for Ski products,system,2026-01-14 12:55:11
182,PO-2025-0182,2,Proseware Inc,2025-12-22,2026-01-06,2026-01-09,Delivered,13926.06,Main Warehouse,supply_manager,Low,Order for Kitchen products,system,2025-12-22 12:55:11
183,PO-2026-0183,5,Fabrikam,2026-02-06,2026-02-25,2026-02-25,Delivered,32211.21,Backup Warehouse,supply_manager,Medium,Order for Ski products,system,2026-02-06 12:55:11
184,PO-2025-0184,4,Worldwide Importers,2025-12-27,2026-01-21,2026-01-21,Delivered,64802.2,Main Warehouse,supply_manager,Low,Multi-category order,system,2025-12-27 12:55:11
185,PO-2025-0185,4,Worldwide Importers,2025-12-22,2026-01-16,2026-01-19,Delivered,43082.59,Regional DC,supply_manager,Low,Multi-category order,system,2025-12-22 12:55:11
186,PO-2026-0186,4,Worldwide Importers,2026-02-15,2026-03-13,,InTransit,7443.15,Regional DC,supply_manager,High,Multi-category order,system,2026-02-15 12:55:11
187,PO-2025-0187,3,Alpine Ski House,2025-12-23,2026-01-06,2026-01-09,Delivered,46010.65,Regional DC,buyer1,High,Order for Ski products,system,2025-12-23 12:55:11
188,PO-2026-0188,1,Contoso Ltd,2026-03-09,2026-03-22,,Sent,3364.48,Regional DC,buyer1,Emergency,Order for Camping products,system,2026-03-09 12:55:11
189,PO-2026-0189,4,Worldwide Importers,2026-01-03,2026-01-29,2026-02-01,Delivered,15153.74,Backup Warehouse,supply_manager,Low,Multi-category order,system,2026-01-03 12:55:11
190,PO-2026-0190,3,Alpine Ski House,2026-03-01,2026-03-17,,Confirmed,39348.88,Regional DC,buyer2,Low,Order for Ski products,system,2026-03-01 12:55:11
191,PO-2026-0191,1,Contoso Ltd,2026-01-07,2026-01-16,2026-01-19,Delivered,51952.54,Backup Warehouse,buyer2,Low,Order for Camping products,system,2026-01-07 12:55:11
192,PO-2026-0192,4,Worldwide Importers,2026-02-25,2026-03-22,,Confirmed,11051.95,Main Warehouse,buyer2,Low,Multi-category order,system,2026-02-25 12:55:11
193,PO-2026-0193,1,Contoso Ltd,2026-01-27,2026-02-09,2026-02-09,Delivered,520.44,Regional DC,buyer2,Low,Order for Camping products,system,2026-01-27 12:55:11
194,PO-2026-0194,5,Fabrikam,2026-03-09,2026-03-25,,InTransit,40724.49,Main Warehouse,buyer2,Low,Order for Ski products,system,2026-03-09 12:55:11
195,PO-2026-0195,1,Contoso Ltd,2026-02-23,2026-03-07,2026-03-07,Delivered,1449.91,Backup Warehouse,buyer2,Low,Order for Camping products,system,2026-02-23 12:55:11
196,PO-2026-0196,4,Worldwide Importers,2026-02-21,2026-03-14,,Sent,30895.14,Main Warehouse,buyer2,Medium,Multi-category order,system,2026-02-21 12:55:11
197,PO-2026-0197,4,Worldwide Importers,2026-02-16,2026-03-13,,Confirmed,50301.62,Backup Warehouse,supply_manager,Low,Multi-category order,system,2026-02-16 12:55:11
198,PO-2026-0198,1,Contoso Ltd,2026-01-27,2026-02-05,2026-02-05,Delivered,60.45,Backup Warehouse,buyer1,Low,Order for Camping products,system,2026-01-27 12:55:11
199,PO-2025-0199,4,Worldwide Importers,2025-12-28,2026-01-21,2026-01-24,Delivered,264.36,Backup Warehouse,buyer1,Low,Multi-category order,system,2025-12-28 12:55:11
200,PO-2025-0200,4,Worldwide Importers,2025-12-14,2026-01-08,2026-01-08,Delivered,50.59,Regional DC,buyer2,Low,Multi-category order,system,2025-12-14 12:55:11
