ForecastID,ProductID,ProductName,ProductCategory,ForecastDate,ForecastPeriod,PredictedDemand,ConfidenceLevel,SeasonalMultiplier,TrendDirection,BaselineDemand,SalesTrendMultiplier,CompoundTrendMultiplier,MethodUsed,ForecastHorizon,ActualDemand,AccuracyScore,CreatedBy,CreatedDate
142,2011,Coffee Maker,Kitchen,2026-05-01,Weekly,89,88.7,1.0,Growing,353,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
143,2011,Coffee Maker,Kitchen,2026-05-08,Weekly,89,91.83,1.0,Growing,353,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
144,2011,Coffee Maker,Kitchen,2026-05-15,Weekly,89,92.39,1.0,Growing,353,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
145,2011,Coffee Maker,Kitchen,2026-05-22,Weekly,89,92.57,1.0,Growing,353,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
146,2011,Coffee Maker,Kitchen,2026-06-01,Monthly,394,93.57,0.99,Growing,353,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:13
147,2011,Coffee Maker,Kitchen,2026-07-01,Monthly,404,93.57,0.98,Growing,353,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:13
148,2012,Espresso Machine,Kitchen,2026-05-01,Monthly,356,89.22,1.0,Growing,327,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:13
149,2012,Espresso Machine,Kitchen,2026-05-01,Weekly,82,93.98,1.0,Growing,327,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
150,2012,Espresso Machine,Kitchen,2026-05-08,Weekly,82,93.96,1.0,Growing,327,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
151,2012,Espresso Machine,Kitchen,2026-05-15,Weekly,82,84.47,1.0,Growing,327,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
152,2012,Espresso Machine,Kitchen,2026-05-22,Weekly,82,93.65,1.0,Growing,327,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
153,2012,Espresso Machine,Kitchen,2026-06-01,Monthly,365,89.22,0.99,Growing,327,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:13
154,2012,Espresso Machine,Kitchen,2026-07-01,Monthly,374,89.22,0.98,Growing,327,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:13
155,2021,Chef Knife,Kitchen,2026-05-01,Monthly,257,87.7,1.0,Growing,236,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:13
156,2021,Chef Knife,Kitchen,2026-05-01,Weekly,59,84.15,1.0,Growing,236,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
157,2021,Chef Knife,Kitchen,2026-05-08,Weekly,59,92.45,1.0,Growing,236,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
158,2021,Chef Knife,Kitchen,2026-05-15,Weekly,59,89.13,1.0,Growing,236,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
159,2021,Chef Knife,Kitchen,2026-05-22,Weekly,59,85.9,1.0,Growing,236,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
160,2021,Chef Knife,Kitchen,2026-06-01,Monthly,264,87.7,0.99,Growing,236,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:13
161,2021,Chef Knife,Kitchen,2026-07-01,Monthly,270,87.7,0.98,Growing,236,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:13
162,2022,Fork Set,Kitchen,2026-05-01,Monthly,263,85.14,1.0,Growing,242,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:13
163,2022,Fork Set,Kitchen,2026-05-01,Weekly,61,83.11,1.0,Growing,242,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
164,2022,Fork Set,Kitchen,2026-05-08,Weekly,61,80.87,1.0,Growing,242,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
165,2022,Fork Set,Kitchen,2026-05-15,Weekly,61,81.57,1.0,Growing,242,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
166,2022,Fork Set,Kitchen,2026-05-22,Weekly,61,83.39,1.0,Growing,242,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:13
167,2022,Fork Set,Kitchen,2026-06-01,Monthly,270,85.14,0.99,Growing,242,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:13
168,2022,Fork Set,Kitchen,2026-07-01,Monthly,277,85.14,0.98,Growing,242,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
169,2031,Coffee Mug,Kitchen,2026-05-01,Monthly,251,76.61,1.0,Growing,231,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
170,2031,Coffee Mug,Kitchen,2026-05-01,Weekly,58,81.2,1.0,Growing,231,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
171,2031,Coffee Mug,Kitchen,2026-05-08,Weekly,58,80.35,1.0,Growing,231,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
172,2031,Coffee Mug,Kitchen,2026-05-15,Weekly,58,72.67,1.0,Growing,231,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
173,2031,Coffee Mug,Kitchen,2026-05-22,Weekly,58,76.61,1.0,Growing,231,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
174,2031,Coffee Mug,Kitchen,2026-06-01,Monthly,258,76.61,0.99,Growing,231,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
175,2031,Coffee Mug,Kitchen,2026-07-01,Monthly,264,76.61,0.98,Growing,231,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
176,2041,Serving Platter,Kitchen,2026-05-01,Monthly,223,86.14,1.0,Growing,205,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
177,2041,Serving Platter,Kitchen,2026-05-01,Weekly,51,88.01,1.0,Growing,205,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
178,2041,Serving Platter,Kitchen,2026-05-08,Weekly,51,85.67,1.0,Growing,205,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
179,2041,Serving Platter,Kitchen,2026-05-15,Weekly,51,82.36,1.0,Growing,205,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
180,2041,Serving Platter,Kitchen,2026-05-22,Weekly,51,81.59,1.0,Growing,205,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
181,2041,Serving Platter,Kitchen,2026-06-01,Monthly,229,86.14,0.99,Growing,205,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
182,2041,Serving Platter,Kitchen,2026-07-01,Monthly,235,86.14,0.98,Growing,205,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
183,2051,Ice Cream Bowl,Kitchen,2026-05-01,Monthly,82,87.24,1.0,Growing,76,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
184,2051,Ice Cream Bowl,Kitchen,2026-05-01,Weekly,19,82.53,1.0,Growing,76,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
185,2051,Ice Cream Bowl,Kitchen,2026-05-08,Weekly,19,84.46,1.0,Growing,76,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
186,2051,Ice Cream Bowl,Kitchen,2026-05-15,Weekly,19,89.33,1.0,Growing,76,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
187,2051,Ice Cream Bowl,Kitchen,2026-05-22,Weekly,19,91.72,1.0,Growing,76,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
188,2051,Ice Cream Bowl,Kitchen,2026-06-01,Monthly,85,87.24,0.99,Growing,76,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
189,2051,Ice Cream Bowl,Kitchen,2026-07-01,Monthly,87,87.24,0.98,Growing,76,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
190,2061,Mixing Bowl,Kitchen,2026-05-01,Monthly,207,81.91,1.0,Growing,190,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
191,2061,Mixing Bowl,Kitchen,2026-05-01,Weekly,48,79.54,1.0,Growing,190,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
192,2061,Mixing Bowl,Kitchen,2026-05-08,Weekly,48,83.74,1.0,Growing,190,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
193,2061,Mixing Bowl,Kitchen,2026-05-15,Weekly,48,86.78,1.0,Growing,190,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
194,2061,Mixing Bowl,Kitchen,2026-05-22,Weekly,48,82.34,1.0,Growing,190,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
195,2061,Mixing Bowl,Kitchen,2026-06-01,Monthly,212,81.91,0.99,Growing,190,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
196,2061,Mixing Bowl,Kitchen,2026-07-01,Monthly,217,81.91,0.98,Growing,190,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
197,2071,Baking Pan,Kitchen,2026-05-01,Monthly,223,84.67,1.0,Growing,205,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
198,2071,Baking Pan,Kitchen,2026-05-01,Weekly,51,84.61,1.0,Growing,205,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
199,2071,Baking Pan,Kitchen,2026-05-08,Weekly,51,87.68,1.0,Growing,205,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
200,2071,Baking Pan,Kitchen,2026-05-15,Weekly,51,88.2,1.0,Growing,205,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
201,2071,Baking Pan,Kitchen,2026-05-22,Weekly,51,86.36,1.0,Growing,205,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
202,2071,Baking Pan,Kitchen,2026-06-01,Monthly,229,84.67,0.99,Growing,205,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
203,2071,Baking Pan,Kitchen,2026-07-01,Monthly,235,84.67,0.98,Growing,205,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
204,2081,Food Storage Set,Kitchen,2026-05-01,Monthly,120,94.57,1.0,Growing,111,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
205,2081,Food Storage Set,Kitchen,2026-05-01,Weekly,27,92.11,1.0,Growing,111,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
206,2081,Food Storage Set,Kitchen,2026-05-08,Weekly,27,92.73,1.0,Growing,111,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
207,2081,Food Storage Set,Kitchen,2026-05-15,Weekly,27,98.68,1.0,Growing,111,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
208,2081,Food Storage Set,Kitchen,2026-05-22,Weekly,27,93.7,1.0,Growing,111,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
209,2081,Food Storage Set,Kitchen,2026-06-01,Monthly,124,94.57,0.99,Growing,111,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
210,2081,Food Storage Set,Kitchen,2026-07-01,Monthly,127,94.57,0.98,Growing,111,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
211,2091,Spatula,Kitchen,2026-05-01,Monthly,79,82.41,1.0,Growing,73,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
212,2091,Spatula,Kitchen,2026-05-01,Weekly,18,79.23,1.0,Growing,73,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
213,2091,Spatula,Kitchen,2026-05-08,Weekly,18,86.45,1.0,Growing,73,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
214,2091,Spatula,Kitchen,2026-05-15,Weekly,18,79.41,1.0,Growing,73,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
215,2091,Spatula,Kitchen,2026-05-22,Weekly,18,78.6,1.0,Growing,73,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
216,2091,Spatula,Kitchen,2026-06-01,Monthly,81,82.41,0.99,Growing,73,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
217,2091,Spatula,Kitchen,2026-07-01,Monthly,83,82.41,0.98,Growing,73,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
218,2101,Measuring Cup Set,Kitchen,2026-05-01,Monthly,83,82.54,1.0,Growing,77,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
219,2101,Measuring Cup Set,Kitchen,2026-05-01,Weekly,19,78.61,1.0,Growing,77,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
220,2101,Measuring Cup Set,Kitchen,2026-05-08,Weekly,19,87.2,1.0,Growing,77,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
221,2101,Measuring Cup Set,Kitchen,2026-05-15,Weekly,19,87.24,1.0,Growing,77,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
222,2101,Measuring Cup Set,Kitchen,2026-05-22,Weekly,19,80.59,1.0,Growing,77,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
223,2101,Measuring Cup Set,Kitchen,2026-06-01,Monthly,86,82.54,0.99,Growing,77,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
224,2101,Measuring Cup Set,Kitchen,2026-07-01,Monthly,88,82.54,0.98,Growing,77,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
225,2111,High-Speed Blender,Kitchen,2026-05-01,Monthly,79,83.05,1.0,Growing,73,1.207,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
226,2111,High-Speed Blender,Kitchen,2026-05-01,Weekly,18,80.77,1.0,Growing,73,1.207,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
227,2111,High-Speed Blender,Kitchen,2026-05-08,Weekly,18,83.96,1.0,Growing,73,1.207,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
228,2111,High-Speed Blender,Kitchen,2026-05-15,Weekly,18,87.76,1.0,Growing,73,1.207,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
229,2111,High-Speed Blender,Kitchen,2026-05-22,Weekly,18,86.32,1.0,Growing,73,1.207,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
230,2111,High-Speed Blender,Kitchen,2026-06-01,Monthly,81,83.05,0.99,Growing,73,1.207,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
231,2111,High-Speed Blender,Kitchen,2026-07-01,Monthly,83,83.05,0.98,Growing,73,1.207,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
232,2112,4-Slice Toaster,Kitchen,2026-05-01,Monthly,89,82.92,1.0,Growing,82,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
233,2112,4-Slice Toaster,Kitchen,2026-05-01,Weekly,20,79.94,1.0,Growing,82,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
234,2112,4-Slice Toaster,Kitchen,2026-05-08,Weekly,20,78.26,1.0,Growing,82,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
235,2112,4-Slice Toaster,Kitchen,2026-05-15,Weekly,20,80.58,1.0,Growing,82,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
236,2112,4-Slice Toaster,Kitchen,2026-05-22,Weekly,20,87.4,1.0,Growing,82,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
237,2112,4-Slice Toaster,Kitchen,2026-06-01,Monthly,91,82.92,0.99,Growing,82,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
238,2112,4-Slice Toaster,Kitchen,2026-07-01,Monthly,94,82.92,0.98,Growing,82,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
239,2121,Bamboo Cutting Board Set,Kitchen,2026-05-01,Monthly,88,76.68,1.0,Growing,81,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
240,2121,Bamboo Cutting Board Set,Kitchen,2026-05-01,Weekly,20,77.18,1.0,Growing,81,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
241,2121,Bamboo Cutting Board Set,Kitchen,2026-05-08,Weekly,20,81.38,1.0,Growing,81,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
242,2121,Bamboo Cutting Board Set,Kitchen,2026-05-15,Weekly,20,72.32,1.0,Growing,81,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
243,2121,Bamboo Cutting Board Set,Kitchen,2026-05-22,Weekly,20,76.91,1.0,Growing,81,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
244,2121,Bamboo Cutting Board Set,Kitchen,2026-06-01,Monthly,90,76.68,0.99,Growing,81,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
245,2121,Bamboo Cutting Board Set,Kitchen,2026-07-01,Monthly,92,76.68,0.98,Growing,81,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
246,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-01,Monthly,8,83.97,0.96,Growing,8,1.357,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
247,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-01,Weekly,1,82.25,0.6,Growing,8,1.357,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
248,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-08,Weekly,1,84.13,0.6,Growing,8,1.357,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
249,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-15,Weekly,1,88.11,0.6,Growing,8,1.357,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
250,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-22,Weekly,1,87.74,0.6,Growing,8,1.357,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
251,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-06-01,Monthly,8,83.97,0.95,Growing,8,1.357,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
252,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-07-01,Monthly,8,83.97,0.95,Growing,8,1.357,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
253,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-01,Monthly,4,87.78,0.96,Growing,4,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
254,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-01,Weekly,1,89.16,0.6,Growing,4,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
255,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-08,Weekly,1,87.48,0.6,Growing,4,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
256,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-15,Weekly,1,85.07,0.6,Growing,4,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
257,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-22,Weekly,1,90.91,0.6,Growing,4,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
258,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-06-01,Monthly,4,87.78,0.95,Growing,4,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
259,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-07-01,Monthly,4,87.78,0.95,Growing,4,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
260,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-01,Monthly,7,91.74,0.96,Growing,7,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
261,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-01,Weekly,1,86.8,0.6,Growing,7,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
262,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-08,Weekly,1,93.76,0.6,Growing,7,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
263,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-15,Weekly,1,90.5,0.6,Growing,7,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
264,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-22,Weekly,1,87.01,0.6,Growing,7,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
265,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-06-01,Monthly,7,91.74,0.95,Growing,7,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
266,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-07-01,Monthly,7,91.74,0.95,Growing,7,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
267,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-01,Monthly,3,75.27,0.96,Growing,3,1.5,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
268,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-01,Weekly,1,79.27,0.6,Growing,3,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
269,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-08,Weekly,1,72.68,0.6,Growing,3,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
270,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-15,Weekly,1,71.64,0.6,Growing,3,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
271,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-22,Weekly,1,74.08,0.6,Growing,3,1.5,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
272,3021,Nordic Classic XC Skis - 185cm,Ski,2026-06-01,Monthly,3,75.27,0.95,Growing,3,1.5,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
273,3021,Nordic Classic XC Skis - 185cm,Ski,2026-07-01,Monthly,3,75.27,0.95,Growing,3,1.5,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
274,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-01,Monthly,2,82.38,0.96,Growing,2,1.233,1.09,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
275,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-01,Weekly,1,78.75,0.6,Growing,2,1.233,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
276,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-08,Weekly,1,84.25,0.6,Growing,2,1.233,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
277,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-15,Weekly,1,81.33,0.6,Growing,2,1.233,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
278,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-22,Weekly,1,77.76,0.6,Growing,2,1.233,1.09,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
279,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-06-01,Monthly,2,82.38,0.95,Growing,2,1.233,1.13,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
280,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-07-01,Monthly,2,82.38,0.95,Growing,2,1.233,1.17,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
281,3031,Pro Flex Racing Ski Boots,Ski,2026-05-01,Monthly,6,75.64,0.96,Declining,7,0.941,1.038,Recent Sales Trend Analysis + Seasonal,30,,,system,2026-03-13 12:55:14
282,3031,Pro Flex Racing Ski Boots,Ski,2026-05-01,Weekly,1,77.28,0.6,Declining,7,0.941,1.038,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
283,3031,Pro Flex Racing Ski Boots,Ski,2026-05-08,Weekly,1,79.81,0.6,Declining,7,0.941,1.038,Recent Sales Trend Analysis + Seasonal,7,,,system,2026-03-13 12:55:14
