ForecastID,ProductID,ProductName,ProductCategory,ForecastDate,ForecastPeriod,PredictedDemand,ConfidenceLevel,SeasonalMultiplier,TrendDirection,BaselineDemand,MethodUsed,ForecastHorizon,ActualDemand,AccuracyScore,CreatedBy,CreatedDate
168,2022,Fork Set,Kitchen,2024-05-07,Monthly,619,88.61,1.0,Stable,618,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
169,2031,Coffee Mug,Kitchen,2024-03-08,Monthly,791,92.75,1.0,Stable,802,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
170,2031,Coffee Mug,Kitchen,2024-03-08,Weekly,183,95.13,1.0,Stable,802,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
171,2031,Coffee Mug,Kitchen,2024-03-15,Weekly,183,93.19,1.0,Stable,802,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
172,2031,Coffee Mug,Kitchen,2024-03-22,Weekly,183,94.31,1.0,Stable,802,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
173,2031,Coffee Mug,Kitchen,2024-03-29,Weekly,183,96.42,1.0,Stable,802,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
174,2031,Coffee Mug,Kitchen,2024-04-07,Monthly,839,92.75,1.1,Stable,802,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
175,2031,Coffee Mug,Kitchen,2024-05-07,Monthly,793,92.75,1.0,Stable,802,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
176,2041,Serving Platter,Kitchen,2024-03-08,Monthly,681,82.75,1.0,Stable,702,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
177,2041,Serving Platter,Kitchen,2024-03-08,Weekly,158,78.21,1.0,Stable,702,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
178,2041,Serving Platter,Kitchen,2024-03-15,Weekly,158,81.34,1.0,Stable,702,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
179,2041,Serving Platter,Kitchen,2024-03-22,Weekly,158,85.95,1.0,Stable,702,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
180,2041,Serving Platter,Kitchen,2024-03-29,Weekly,158,79.85,1.0,Stable,702,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
181,2041,Serving Platter,Kitchen,2024-04-07,Monthly,764,82.75,1.1,Stable,702,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
182,2041,Serving Platter,Kitchen,2024-05-07,Monthly,724,82.75,1.0,Stable,702,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
183,2051,Ice Cream Bowl,Kitchen,2024-03-08,Monthly,436,84.44,1.0,Stable,432,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
184,2051,Ice Cream Bowl,Kitchen,2024-03-08,Weekly,101,87.4,1.0,Stable,432,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
185,2051,Ice Cream Bowl,Kitchen,2024-03-15,Weekly,101,86.33,1.0,Stable,432,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
186,2051,Ice Cream Bowl,Kitchen,2024-03-22,Weekly,101,84.01,1.0,Stable,432,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
187,2051,Ice Cream Bowl,Kitchen,2024-03-29,Weekly,101,87.14,1.0,Stable,432,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
188,2051,Ice Cream Bowl,Kitchen,2024-04-07,Monthly,489,84.44,1.1,Stable,432,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
189,2051,Ice Cream Bowl,Kitchen,2024-05-07,Monthly,415,84.44,1.0,Stable,432,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
190,2061,Mixing Bowl,Kitchen,2024-03-08,Monthly,509,86.48,1.0,Stable,501,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
191,2061,Mixing Bowl,Kitchen,2024-03-08,Weekly,118,82.25,1.0,Stable,501,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
192,2061,Mixing Bowl,Kitchen,2024-03-15,Weekly,118,87.39,1.0,Stable,501,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
193,2061,Mixing Bowl,Kitchen,2024-03-22,Weekly,118,89.32,1.0,Stable,501,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
194,2061,Mixing Bowl,Kitchen,2024-03-29,Weekly,118,81.9,1.0,Stable,501,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
195,2061,Mixing Bowl,Kitchen,2024-04-07,Monthly,552,86.48,1.1,Stable,501,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
196,2061,Mixing Bowl,Kitchen,2024-05-07,Monthly,488,86.48,1.0,Stable,501,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
197,2071,Baking Pan,Kitchen,2024-03-08,Monthly,528,86.98,1.0,Stable,547,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
198,2071,Baking Pan,Kitchen,2024-03-08,Weekly,122,85.3,1.0,Stable,547,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
199,2071,Baking Pan,Kitchen,2024-03-15,Weekly,122,84.11,1.0,Stable,547,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
200,2071,Baking Pan,Kitchen,2024-03-22,Weekly,122,90.48,1.0,Stable,547,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
201,2071,Baking Pan,Kitchen,2024-03-29,Weekly,122,84.56,1.0,Stable,547,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
202,2071,Baking Pan,Kitchen,2024-04-07,Monthly,610,86.98,1.1,Stable,547,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
203,2071,Baking Pan,Kitchen,2024-05-07,Monthly,544,86.98,1.0,Stable,547,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
204,2081,Food Storage Set,Kitchen,2024-03-08,Monthly,326,83.38,1.0,Stable,311,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
205,2081,Food Storage Set,Kitchen,2024-03-08,Weekly,75,82.87,1.0,Stable,311,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
206,2081,Food Storage Set,Kitchen,2024-03-15,Weekly,75,79.32,1.0,Stable,311,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
207,2081,Food Storage Set,Kitchen,2024-03-22,Weekly,75,85.01,1.0,Stable,311,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
208,2081,Food Storage Set,Kitchen,2024-03-29,Weekly,75,84.56,1.0,Stable,311,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
209,2081,Food Storage Set,Kitchen,2024-04-07,Monthly,329,83.38,1.1,Stable,311,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
210,2081,Food Storage Set,Kitchen,2024-05-07,Monthly,318,83.38,1.0,Stable,311,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
211,2091,Spatula,Kitchen,2024-03-08,Monthly,249,94.4,1.0,Stable,254,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
212,2091,Spatula,Kitchen,2024-03-08,Weekly,57,96.29,1.0,Stable,254,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
213,2091,Spatula,Kitchen,2024-03-15,Weekly,57,97.64,1.0,Stable,254,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
214,2091,Spatula,Kitchen,2024-03-22,Weekly,57,95.1,1.0,Stable,254,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
215,2091,Spatula,Kitchen,2024-03-29,Weekly,57,91.04,1.0,Stable,254,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
216,2091,Spatula,Kitchen,2024-04-07,Monthly,270,94.4,1.1,Stable,254,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
217,2091,Spatula,Kitchen,2024-05-07,Monthly,254,94.4,1.0,Stable,254,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
218,2101,Measuring Cup Set,Kitchen,2024-03-08,Monthly,250,77.42,1.0,Stable,245,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
219,2101,Measuring Cup Set,Kitchen,2024-03-08,Weekly,58,79.67,1.0,Stable,245,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
220,2101,Measuring Cup Set,Kitchen,2024-03-15,Weekly,58,74.74,1.0,Stable,245,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
221,2101,Measuring Cup Set,Kitchen,2024-03-22,Weekly,58,77.78,1.0,Stable,245,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
222,2101,Measuring Cup Set,Kitchen,2024-03-29,Weekly,58,80.52,1.0,Stable,245,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
223,2101,Measuring Cup Set,Kitchen,2024-04-07,Monthly,259,77.42,1.1,Stable,245,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
224,2101,Measuring Cup Set,Kitchen,2024-05-07,Monthly,245,77.42,1.0,Stable,245,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
225,2111,High-Speed Blender,Kitchen,2024-03-08,Monthly,229,78.59,1.0,Stable,237,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
226,2111,High-Speed Blender,Kitchen,2024-03-08,Weekly,53,81.0,1.0,Stable,237,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
227,2111,High-Speed Blender,Kitchen,2024-03-15,Weekly,53,79.05,1.0,Stable,237,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
228,2111,High-Speed Blender,Kitchen,2024-03-22,Weekly,53,76.27,1.0,Stable,237,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
229,2111,High-Speed Blender,Kitchen,2024-03-29,Weekly,53,76.06,1.0,Stable,237,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
230,2111,High-Speed Blender,Kitchen,2024-04-07,Monthly,252,78.59,1.1,Stable,237,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
231,2111,High-Speed Blender,Kitchen,2024-05-07,Monthly,229,78.59,1.0,Stable,237,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
232,2112,4-Slice Toaster,Kitchen,2024-03-08,Monthly,246,82.7,1.0,Stable,245,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
233,2112,4-Slice Toaster,Kitchen,2024-03-08,Weekly,57,87.52,1.0,Stable,245,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
234,2112,4-Slice Toaster,Kitchen,2024-03-15,Weekly,57,80.57,1.0,Stable,245,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
235,2112,4-Slice Toaster,Kitchen,2024-03-22,Weekly,57,83.66,1.0,Stable,245,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
236,2112,4-Slice Toaster,Kitchen,2024-03-29,Weekly,57,79.48,1.0,Stable,245,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
237,2112,4-Slice Toaster,Kitchen,2024-04-07,Monthly,271,82.7,1.1,Stable,245,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
238,2112,4-Slice Toaster,Kitchen,2024-05-07,Monthly,245,82.7,1.0,Stable,245,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
239,2121,Bamboo Cutting Board Set,Kitchen,2024-03-08,Monthly,232,78.53,1.0,Stable,242,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
240,2121,Bamboo Cutting Board Set,Kitchen,2024-03-08,Weekly,53,77.67,1.0,Stable,242,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
241,2121,Bamboo Cutting Board Set,Kitchen,2024-03-15,Weekly,53,77.43,1.0,Stable,242,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
242,2121,Bamboo Cutting Board Set,Kitchen,2024-03-22,Weekly,53,82.17,1.0,Stable,242,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
243,2121,Bamboo Cutting Board Set,Kitchen,2024-03-29,Weekly,53,78.08,1.0,Stable,242,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
244,2121,Bamboo Cutting Board Set,Kitchen,2024-04-07,Monthly,279,78.53,1.1,Stable,242,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
245,2121,Bamboo Cutting Board Set,Kitchen,2024-05-07,Monthly,248,78.53,1.0,Stable,242,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
246,3011,Alpine Pro Racing Skis - 170cm,Ski,2024-03-08,Monthly,38,94.32,1.3,Growing,31,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
247,3011,Alpine Pro Racing Skis - 170cm,Ski,2024-03-08,Weekly,8,95.25,1.3,Growing,31,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
248,3011,Alpine Pro Racing Skis - 170cm,Ski,2024-03-15,Weekly,8,94.43,1.3,Growing,31,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
249,3011,Alpine Pro Racing Skis - 170cm,Ski,2024-03-22,Weekly,8,90.62,1.3,Growing,31,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
250,3011,Alpine Pro Racing Skis - 170cm,Ski,2024-03-29,Weekly,8,92.2,1.3,Growing,31,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
251,3011,Alpine Pro Racing Skis - 170cm,Ski,2024-04-07,Monthly,23,94.32,0.8,Declining,31,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
252,3011,Alpine Pro Racing Skis - 170cm,Ski,2024-05-07,Monthly,19,94.32,0.6,Declining,31,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
253,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2024-03-08,Monthly,38,75.92,1.3,Growing,30,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
254,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2024-03-08,Weekly,8,79.88,1.3,Growing,30,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
255,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2024-03-15,Weekly,8,79.31,1.3,Growing,30,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
256,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2024-03-22,Weekly,8,78.52,1.3,Growing,30,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
257,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2024-03-29,Weekly,8,78.6,1.3,Growing,30,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
258,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2024-04-07,Monthly,23,75.92,0.8,Declining,30,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
259,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2024-05-07,Monthly,18,75.92,0.6,Declining,30,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
260,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2024-03-08,Monthly,36,78.26,1.3,Growing,29,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
261,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2024-03-08,Weekly,8,74.88,1.3,Growing,29,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
262,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2024-03-15,Weekly,8,82.52,1.3,Growing,29,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
263,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2024-03-22,Weekly,8,80.88,1.3,Growing,29,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
264,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2024-03-29,Weekly,8,74.37,1.3,Growing,29,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
265,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2024-04-07,Monthly,23,78.26,0.8,Declining,29,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
266,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2024-05-07,Monthly,16,78.26,0.6,Declining,29,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
267,3021,Nordic Classic XC Skis - 185cm,Ski,2024-03-08,Monthly,16,88.45,1.3,Growing,13,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
268,3021,Nordic Classic XC Skis - 185cm,Ski,2024-03-08,Weekly,3,86.11,1.3,Growing,13,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
269,3021,Nordic Classic XC Skis - 185cm,Ski,2024-03-15,Weekly,3,85.33,1.3,Growing,13,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
270,3021,Nordic Classic XC Skis - 185cm,Ski,2024-03-22,Weekly,3,87.17,1.3,Growing,13,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
271,3021,Nordic Classic XC Skis - 185cm,Ski,2024-03-29,Weekly,3,89.28,1.3,Growing,13,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
272,3021,Nordic Classic XC Skis - 185cm,Ski,2024-04-07,Monthly,10,88.45,0.8,Declining,13,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
273,3021,Nordic Classic XC Skis - 185cm,Ski,2024-05-07,Monthly,7,88.45,0.6,Declining,13,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
274,3022,Backcountry Explorer XC Skis - 190cm,Ski,2024-03-08,Monthly,18,93.91,1.3,Growing,14,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
275,3022,Backcountry Explorer XC Skis - 190cm,Ski,2024-03-08,Weekly,4,94.78,1.3,Growing,14,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
276,3022,Backcountry Explorer XC Skis - 190cm,Ski,2024-03-15,Weekly,4,94.28,1.3,Growing,14,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
277,3022,Backcountry Explorer XC Skis - 190cm,Ski,2024-03-22,Weekly,4,95.01,1.3,Growing,14,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
278,3022,Backcountry Explorer XC Skis - 190cm,Ski,2024-03-29,Weekly,4,95.74,1.3,Growing,14,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
279,3022,Backcountry Explorer XC Skis - 190cm,Ski,2024-04-07,Monthly,11,93.91,0.8,Declining,14,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
280,3022,Backcountry Explorer XC Skis - 190cm,Ski,2024-05-07,Monthly,8,93.91,0.6,Declining,14,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
281,3031,Pro Flex Racing Ski Boots,Ski,2024-03-08,Monthly,42,76.51,1.3,Growing,32,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
282,3031,Pro Flex Racing Ski Boots,Ski,2024-03-08,Weekly,9,73.82,1.3,Growing,32,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
283,3031,Pro Flex Racing Ski Boots,Ski,2024-03-15,Weekly,9,76.49,1.3,Growing,32,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
284,3031,Pro Flex Racing Ski Boots,Ski,2024-03-22,Weekly,9,78.29,1.3,Growing,32,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
285,3031,Pro Flex Racing Ski Boots,Ski,2024-03-29,Weekly,9,74.84,1.3,Growing,32,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
286,3031,Pro Flex Racing Ski Boots,Ski,2024-04-07,Monthly,26,76.51,0.8,Declining,32,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
287,3031,Pro Flex Racing Ski Boots,Ski,2024-05-07,Monthly,20,76.51,0.6,Declining,32,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
288,3032,Comfort Fit Recreational Boots,Ski,2024-03-08,Monthly,44,86.94,1.3,Growing,33,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
289,3032,Comfort Fit Recreational Boots,Ski,2024-03-08,Weekly,10,89.93,1.3,Growing,33,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
290,3032,Comfort Fit Recreational Boots,Ski,2024-03-15,Weekly,10,91.57,1.3,Growing,33,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
291,3032,Comfort Fit Recreational Boots,Ski,2024-03-22,Weekly,10,85.16,1.3,Growing,33,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
292,3032,Comfort Fit Recreational Boots,Ski,2024-03-29,Weekly,10,89.64,1.3,Growing,33,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
293,3032,Comfort Fit Recreational Boots,Ski,2024-04-07,Monthly,27,86.94,0.8,Declining,33,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
294,3032,Comfort Fit Recreational Boots,Ski,2024-05-07,Monthly,19,86.94,0.6,Declining,33,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
295,3033,Women's Performance Ski Boots,Ski,2024-03-08,Monthly,35,77.71,1.3,Growing,29,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
296,3033,Women's Performance Ski Boots,Ski,2024-03-08,Weekly,8,79.66,1.3,Growing,29,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
297,3033,Women's Performance Ski Boots,Ski,2024-03-15,Weekly,8,80.04,1.3,Growing,29,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
298,3033,Women's Performance Ski Boots,Ski,2024-03-22,Weekly,8,79.27,1.3,Growing,29,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
299,3033,Women's Performance Ski Boots,Ski,2024-03-29,Weekly,8,79.03,1.3,Growing,29,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
300,3033,Women's Performance Ski Boots,Ski,2024-04-07,Monthly,22,77.71,0.8,Declining,29,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
301,3033,Women's Performance Ski Boots,Ski,2024-05-07,Monthly,16,77.71,0.6,Declining,29,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
302,3041,Carbon Fiber Racing Poles - 120cm,Ski,2024-03-08,Monthly,14,79.74,1.3,Growing,11,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
303,3041,Carbon Fiber Racing Poles - 120cm,Ski,2024-03-08,Weekly,3,82.28,1.3,Growing,11,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
304,3041,Carbon Fiber Racing Poles - 120cm,Ski,2024-03-15,Weekly,3,79.38,1.3,Growing,11,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
305,3041,Carbon Fiber Racing Poles - 120cm,Ski,2024-03-22,Weekly,3,75.67,1.3,Growing,11,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
306,3041,Carbon Fiber Racing Poles - 120cm,Ski,2024-03-29,Weekly,3,80.97,1.3,Growing,11,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
307,3041,Carbon Fiber Racing Poles - 120cm,Ski,2024-04-07,Monthly,8,79.74,0.8,Declining,11,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
308,3041,Carbon Fiber Racing Poles - 120cm,Ski,2024-05-07,Monthly,6,79.74,0.6,Declining,11,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
309,3042,Aluminum All-Mountain Poles - 115cm,Ski,2024-03-08,Monthly,16,93.72,1.3,Growing,12,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
310,3042,Aluminum All-Mountain Poles - 115cm,Ski,2024-03-08,Weekly,3,98.72,1.3,Growing,12,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
311,3042,Aluminum All-Mountain Poles - 115cm,Ski,2024-03-15,Weekly,3,95.9,1.3,Growing,12,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
312,3042,Aluminum All-Mountain Poles - 115cm,Ski,2024-03-22,Weekly,3,93.57,1.3,Growing,12,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
313,3042,Aluminum All-Mountain Poles - 115cm,Ski,2024-03-29,Weekly,3,95.29,1.3,Growing,12,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
314,3042,Aluminum All-Mountain Poles - 115cm,Ski,2024-04-07,Monthly,9,93.72,0.8,Declining,12,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
315,3042,Aluminum All-Mountain Poles - 115cm,Ski,2024-05-07,Monthly,7,93.72,0.6,Declining,12,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
316,3051,Insulated Ski Jacket - Men's,Ski,2024-03-08,Monthly,32,82.04,1.3,Growing,26,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
317,3051,Insulated Ski Jacket - Men's,Ski,2024-03-08,Weekly,7,77.12,1.3,Growing,26,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
318,3051,Insulated Ski Jacket - Men's,Ski,2024-03-15,Weekly,7,82.32,1.3,Growing,26,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
319,3051,Insulated Ski Jacket - Men's,Ski,2024-03-22,Weekly,7,86.37,1.3,Growing,26,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
320,3051,Insulated Ski Jacket - Men's,Ski,2024-03-29,Weekly,7,84.27,1.3,Growing,26,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
321,3051,Insulated Ski Jacket - Men's,Ski,2024-04-07,Monthly,19,82.04,0.8,Declining,26,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
322,3051,Insulated Ski Jacket - Men's,Ski,2024-05-07,Monthly,16,82.04,0.6,Declining,26,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
323,3052,Thermal Base Layer Set - Women's,Ski,2024-03-08,Monthly,32,78.4,1.3,Growing,24,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
324,3052,Thermal Base Layer Set - Women's,Ski,2024-03-08,Weekly,7,82.84,1.3,Growing,24,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
325,3052,Thermal Base Layer Set - Women's,Ski,2024-03-15,Weekly,7,79.78,1.3,Growing,24,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
326,3052,Thermal Base Layer Set - Women's,Ski,2024-03-22,Weekly,7,77.32,1.3,Growing,24,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
327,3052,Thermal Base Layer Set - Women's,Ski,2024-03-29,Weekly,7,81.82,1.3,Growing,24,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
328,3052,Thermal Base Layer Set - Women's,Ski,2024-04-07,Monthly,18,78.4,0.8,Declining,24,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
329,3052,Thermal Base Layer Set - Women's,Ski,2024-05-07,Monthly,14,78.4,0.6,Declining,24,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
330,3053,Waterproof Ski Pants,Ski,2024-03-08,Monthly,33,91.0,1.3,Growing,27,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
331,3053,Waterproof Ski Pants,Ski,2024-03-08,Weekly,7,89.58,1.3,Growing,27,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
